# FTdx10 CAT manual Table 2 (MENU Chart) -- EX address inventory.
# Source: Yaesu FTdx10 CAT Operation Reference Manual, edition 2308-F
#   (docs/fixtures-private/manuals/ftdx10_cat_2308-F.pdf, gitignored),
#   Table 2 "MENU Chart".
# Method: LAYOUT-TEXT-LED, PDF-CHECKED. The working text was the layout
#   extraction docs/fixtures-private/manuals/ftdx10_layout.txt, where Table
#   2 spans lines 652-899 (printed folios 10-12 of the manual, contiguous
#   page footers -- no dropped page; the M9c-4 review corrected this line's
#   original "pages 9-12"); the rendered PDF's ruled cells (PDF pages
#   11-13) arbitrated wherever the layout was unclear. A SECOND,
#   PDF-PRIMARY transcription of the same chart is derived independently at
#   M9c-4 task 4 and reconciled against this one and against the
#   group-boundary ledger; this file was written without sight of either.
# Transcribed: 29/07/2026 (M9c-4 task 3). Values are the manual's own; this
#   file makes no claim about what any radio does. No FTdx10 hardware is
#   available to this project, so there is no observation CSV and no
#   corrections file to accompany it.
#
# Columns: p1,p2,p3,p1_label,p2_label,name,p4,digits,text,manual_line
#   p1,p2,p3     decimal (P1,P2,P3) triple -- the EX address
#   p1_label     menu label (chart P1 column), verbatim
#   p2_label     subgroup label (chart P2 column), verbatim
#   name         chart Function column, verbatim
#   p4           chart P4 parameter-description column (audit trail only --
#                it is not emitted into the generated Go, and it is EMITTED
#                only from this transcription: B delivered a bonus verbatim
#                P4 of its own, kept as extra audit and deliberately NOT
#                cross-bound -- the two transcriptions' glyph conventions
#                differ, so binding P4 would compare extractors, not the
#                chart; see crosscheck_test.go adjudication (c). The M9c-4
#                review corrected this note's original claim that B does
#                not carry P4.)
#   digits       chart Digits column (1..4; 12 for the single text item)
#   text         true only for the single text item, MY CALL.
#   manual_line  line in ftdx10_layout.txt this row was transcribed from --
#                specifically the line carrying the row's P3 number, which
#                for a wrapped row is not the line carrying all of its name
#                (see MOUSE POINTER SPEED below)
#
# TRANSCRIPTION CONVENTIONS -- what was and was not normalised
#   VERBATIM, DEFECTS INCLUDED. The chart's own spellings and typos are
#   transcribed as found, never corrected:
#     - "LCUT SLOP" (no trailing E) at six addresses -- (01,01,08),
#       (01,02,08), (01,03,08), (01,04,10), (01,05,10), (02,01,08) -- while
#       "HCUT SLOPE" in the same six blocks does carry it;
#     - "MY CALL." (04,01,01) carries a trailing full stop; so do "MAIN
#       STEPS PER REV." and "MPVD STEPS PER REV." (03,05,06 / 03,05,07);
#     - (01,05,16) SHIFT FREQUENCY's P4 reads "1: 170 Hz 1: 200 Hz ..." --
#       two options numbered 1, the same defect the FT-710's chart carries
#       at its own SHIFT FREQUENCY row;
#     - (02,01,17) QSK DELAY TIME's P4 reads "2: 25 mesc" for "msec".
#   GROUP LABELS are printed parenthesised in the chart's P1/P2 columns
#   ("01 (MODE SSB)"). The enclosing parentheses are the chart's
#   typographic bracketing of the label, not part of it, and are stripped
#   -- the FT-710 transcription's established convention.
#   P4 whitespace: runs of whitespace are collapsed to single spaces, as in
#   the FT-710 transcription. Six rows' P4 wraps across layout lines and is
#   joined in reading order: (03,01,20) KEYBOARD LANGUAGE (layout 823-827),
#   (03,03,05) and (03,03,08) PRMTRC EQ2/EQ3 FREQ (843-845, 848-850), and
#   (03,03,14) and (03,03,17) P PRMTRC EQ2/EQ3 FREQ (858-860, 864-866).
#   P4 CHARACTERS are NOT transliterated. This manual's extraction renders
#   ranges as "~" and negative signs as U+2013 EN DASH; the FT-710's
#   extraction rendered both as ASCII "-". Neither is normalised to the
#   other -- each transcription records the characters its own source
#   presented, which is what "verbatim" means here.
#   WRAPPED ROW NAME: (04,01,05) MOUSE POINTER SPEED is printed over three
#   layout lines -- "MOUSE POINTER" (891), the P3/P4/Digits row (892), and
#   "SPEED" (893). The name is joined; manual_line is 892, the line
#   carrying the P3 number.
#
# HEADER-VS-CHART ANOMALY -- recorded here and in doc.go, the FT-710's
#   established style. Deliberately NOT in a corrections file: that format
#   records corrections hardware evidence establishes, and no FTdx10
#   hardware has ever been asked anything.
#   The EX command's grammar block (layout 637-641) states "P1 : 01 - 05",
#   "P2 : 01 - 07" and "P3 : 01 - 23". Table 2 refutes two of the three.
#   The chart populates P1 01-04 ONLY -- RADIO SETTING, CW SETTING,
#   OPERATION SETTING, DISPLAY SETTING -- with no P1=05 group, and no
#   EXTENSION group anywhere in this manual; and its P3 tops out at 21, at
#   (01,03,21) ENC/DEC. "P2 : 01 - 07" does hold. This inventory therefore
#   holds items at P1 in {01,02,03,04}, none at 05, and no P3 above 21.
#   The grammar block's "05" and "23" are transcribed as found in this
#   note, not reconciled away.
#   PRECEDENT: this is the FTdx10's own instance of the header-vs-chart
#   anomaly the FT-710 carries -- see the P1 ANOMALY note on
#   KnownEXAddress in core/cat/dialect.go (that radio's grammar block said
#   "P1: 01 - 04, 05", its Table 2 named {01,02,03,04,06}, and at M8c a
#   real FT-710 rejected both probed P1=05 addresses). The FT-710's
#   anomaly was put to hardware; this one cannot be, and is recorded
#   unresolved.
#
# Counts: 197 items / 4 menus / 18 (P1,P2) subgroups --
#   P1=01 RADIO SETTING     99  (7 subgroups: 16+17+21+18+16+5+6)
#   P1=02 CW SETTING        30  (3 subgroups: 18+11+1)
#   P1=03 OPERATION SETTING 57  (5 subgroups: 20+4+19+7+7)
#   P1=04 DISPLAY SETTING   11  (3 subgroups: 5+4+2)
#   Digits are 1..4 for every numeric row; the one wider row is the one
#   text row, (04,01,01) MY CALL. at 12 (layout 887).
#
01,01,01,RADIO SETTING,MODE SSB,AF TREBLE GAIN,–10 ~ +00 ~ +10,3,false,654
01,01,02,RADIO SETTING,MODE SSB,AF MIDDLE TONE GAIN,–10 ~ +00 ~ +10,3,false,655
01,01,03,RADIO SETTING,MODE SSB,AF BASS GAIN,–10 ~ +00 ~ +10,3,false,656
01,01,04,RADIO SETTING,MODE SSB,AGC FAST DELAY,"20 ~ 4000 msec (P4= 0020 ~ 4000, 20 msec/step)",4,false,657
01,01,05,RADIO SETTING,MODE SSB,AGC MID DELAY,"20 ~ 4000 msec (P4= 0020 ~ 4000, 20 msec/step)",4,false,658
01,01,06,RADIO SETTING,MODE SSB,AGC SLOW DELAY,"20 ~ 4000 msec (P4= 0020 ~ 4000, 20 msec/step)",4,false,659
01,01,07,RADIO SETTING,MODE SSB,LCUT FREQ,00: OFF 01: 100 Hz ~ 19: 1000 Hz (50 Hz steps),2,false,660
01,01,08,RADIO SETTING,MODE SSB,LCUT SLOP,0: 6 dB/oct 1: 18 dB/oct,1,false,661
01,01,09,RADIO SETTING,MODE SSB,HCUT FREQ,00: OFF 01: 700 Hz ~ 67: 4000 Hz (50 Hz steps),2,false,662
01,01,10,RADIO SETTING,MODE SSB,HCUT SLOPE,0: 6 dB/oct 1: 18 dB/oct,1,false,663
01,01,11,RADIO SETTING,MODE SSB,SSB OUT LEVEL,0 ~ 100 (P4 = 000 ~ 100),3,false,664
01,01,12,RADIO SETTING,MODE SSB,TX BPF SEL,0: 50 ~ 3050 1: 100 ~ 2900 2: 200 ~ 2800 3: 300 ~ 2700 4: 400 ~ 2600,1,false,665
01,01,13,RADIO SETTING,MODE SSB,SSB MOD SOURCE,0: MIC 1: REAR,1,false,666
01,01,14,RADIO SETTING,MODE SSB,REAR SELECT,0: DATA 1: USB,1,false,667
01,01,15,RADIO SETTING,MODE SSB,RPORT GAIN,0 ~ 100 (P4 = 000 ~ 100),3,false,668
01,01,16,RADIO SETTING,MODE SSB,RPTT SELECT,0: DAKY 1: RTS 2: DTR,1,false,669
01,02,01,RADIO SETTING,MODE AM,AF TREBLE GAIN,–10 ~ +00 ~ +10,3,false,670
01,02,02,RADIO SETTING,MODE AM,AF MIDDLE TONE GAIN,–10 ~ +00 ~ +10,3,false,671
01,02,03,RADIO SETTING,MODE AM,AF BASS GAIN,–10 ~ +00 ~ +10,3,false,672
01,02,04,RADIO SETTING,MODE AM,AGC FAST DELAY,"20 ~ 4000 msec (P4= 0020 ~ 4000, 20 msec/step)",4,false,673
01,02,05,RADIO SETTING,MODE AM,AGC MID DELAY,"20 ~ 4000 msec (P4= 0020 ~ 4000, 20 msec/step)",4,false,674
01,02,06,RADIO SETTING,MODE AM,AGC SLOW DELAY,"20 ~ 4000 msec (P4= 0020 ~ 4000, 20 msec/step)",4,false,675
01,02,07,RADIO SETTING,MODE AM,LCUT FREQ,00: OFF 01: 100 Hz ~ 19: 1000 Hz (50 Hz steps),2,false,676
01,02,08,RADIO SETTING,MODE AM,LCUT SLOP,0: 6 dB/oct 1: 18 dB/oct,1,false,677
01,02,09,RADIO SETTING,MODE AM,HCUT FREQ,00: OFF 01: 700 Hz ~ 67: 4000 Hz (50 Hz steps),2,false,679
01,02,10,RADIO SETTING,MODE AM,HCUT SLOPE,0: 6 dB/oct 1: 18 dB/oct,1,false,681
01,02,11,RADIO SETTING,MODE AM,AM OUT LEVEL,0 ~ 100 (P4 = 000 ~ 100),3,false,682
01,02,12,RADIO SETTING,MODE AM,TX BPF SEL,0: 50 ~ 3050 1: 100 ~ 2900 2: 200 ~ 2800 3: 300 ~ 2700 4: 400 ~ 2600,1,false,683
01,02,13,RADIO SETTING,MODE AM,AM MOD SOURCE,0: MIC 1: REAR,1,false,684
01,02,14,RADIO SETTING,MODE AM,MIC GAIN,1000: MCVR 0000 ~ 0100: FIX,4,false,685
01,02,15,RADIO SETTING,MODE AM,REAR SELECT,0: DATA 1: USB,1,false,686
01,02,16,RADIO SETTING,MODE AM,RPORT GAIN,0 ~ 100 (P4 = 000 ~ 100),3,false,687
01,02,17,RADIO SETTING,MODE AM,RPTT SELECT,0: DAKY 1: RTS 2: DTR,1,false,688
01,03,01,RADIO SETTING,MODE FM,AF TREBLE GAIN,–10 ~ +00 ~ +10,3,false,689
01,03,02,RADIO SETTING,MODE FM,AF MIDDLE TONE GAIN,–10 ~ +00 ~ +10,3,false,690
01,03,03,RADIO SETTING,MODE FM,AF BASS GAIN,–10 ~ +00 ~ +10,3,false,691
01,03,04,RADIO SETTING,MODE FM,AGC FAST DELAY,"20 ~ 4000 msec (P4= 0020 ~ 4000, 20 msec/step)",4,false,692
01,03,05,RADIO SETTING,MODE FM,AGC MID DELAY,"20 ~ 4000 msec (P4= 0020 ~ 4000, 20 msec/step)",4,false,693
01,03,06,RADIO SETTING,MODE FM,AGC SLOW DELAY,"20 ~ 4000 msec (P4= 0020 ~ 4000, 20 msec/step)",4,false,694
01,03,07,RADIO SETTING,MODE FM,LCUT FREQ,00: OFF 01: 100 Hz ~ 19: 1000 Hz (50 Hz steps),2,false,695
01,03,08,RADIO SETTING,MODE FM,LCUT SLOP,0: 6 dB/oct 1: 18 dB/oct,1,false,696
01,03,09,RADIO SETTING,MODE FM,HCUT FREQ,00: OFF 01: 700 Hz ~ 67: 4000 Hz (50 Hz steps),2,false,697
